sample_id,query_id,query_en,query_zh,query_type,pos_doc_id,pos_page_idx,pos_image_path,neg_doc_id,neg_page_idx,neg_image_path,neg_source
auto_00298_bm25,auto_00298,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,fr3_product_manual,203,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0203.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_00298_adjacent_prev,auto_00298,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,fr3_product_manual,203,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0203.png,fr3_product_manual,202,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0202.png,adjacent_prev
auto_00298_same_doc_far,auto_00298,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,fr3_product_manual,203,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0203.png,fr3_product_manual,0,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0000.png,same_doc_far
auto_00300_bm25,auto_00300,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,205,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00300_adjacent_prev,auto_00300,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,205,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,fr3_product_manual,204,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0204.png,adjacent_prev
auto_00300_same_doc_far,auto_00300,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,205,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,fr3_product_manual,0,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0000.png,same_doc_far
auto_00302_bm25,auto_00302,Which page visually presents 'TABLE OF FIGURES'?,哪一页展示了“TABLE OF FIGURES”的图示页面？,layout,fr3_product_manual,205,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,fr3_operating_manual,5,/users/xyk/robotdoc-rag/data/pages/fr3_operating_manual/page_0005.png,bm25_hard
auto_00302_adjacent_prev,auto_00302,Which page visually presents 'TABLE OF FIGURES'?,哪一页展示了“TABLE OF FIGURES”的图示页面？,layout,fr3_product_manual,205,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,fr3_product_manual,204,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0204.png,adjacent_prev
auto_00302_same_doc_far,auto_00302,Which page visually presents 'TABLE OF FIGURES'?,哪一页展示了“TABLE OF FIGURES”的图示页面？,layout,fr3_product_manual,205,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,fr3_product_manual,0,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0000.png,same_doc_far
auto_00304_bm25,auto_00304,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,206,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0206.png,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,bm25_hard
auto_00304_adjacent_prev,auto_00304,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,206,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0206.png,fr3_product_manual,205,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,adjacent_prev
auto_00304_same_doc_far,auto_00304,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,206,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0206.png,fr3_product_manual,0,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0000.png,same_doc_far
auto_00305_bm25,auto_00305,Which page discusses 'TABLE OF FIGURES'?,哪一页介绍了“TABLE OF FIGURES”相关内容？,fact,fr3_product_manual,206,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0206.png,fr3_operating_manual,5,/users/xyk/robotdoc-rag/data/pages/fr3_operating_manual/page_0005.png,bm25_hard
auto_00305_adjacent_prev,auto_00305,Which page discusses 'TABLE OF FIGURES'?,哪一页介绍了“TABLE OF FIGURES”相关内容？,fact,fr3_product_manual,206,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0206.png,fr3_product_manual,205,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,adjacent_prev
auto_00305_same_doc_far,auto_00305,Which page discusses 'TABLE OF FIGURES'?,哪一页介绍了“TABLE OF FIGURES”相关内容？,fact,fr3_product_manual,206,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0206.png,fr3_product_manual,0,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0000.png,same_doc_far
auto_00307_bm25,auto_00307,Which page visually presents 'Description and Features'?,哪一页展示了“Description and Features”的图示页面？,layout,intel_realsense_d400_datasheet,2,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0002.png,robotiq_2f_manual,8,/users/xyk/robotdoc-rag/data/pages/robotiq_2f_manual/page_0008.png,bm25_hard
auto_00307_adjacent_prev,auto_00307,Which page visually presents 'Description and Features'?,哪一页展示了“Description and Features”的图示页面？,layout,intel_realsense_d400_datasheet,2,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0002.png,intel_realsense_d400_datasheet,1,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0001.png,adjacent_prev
auto_00307_same_doc_far,auto_00307,Which page visually presents 'Description and Features'?,哪一页展示了“Description and Features”的图示页面？,layout,intel_realsense_d400_datasheet,2,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0002.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00309_bm25,auto_00309,Which page visually presents '(intel)'?,哪一页展示了“(intel)”的图示页面？,layout,intel_realsense_d400_datasheet,3,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0003.png,intel_realsense_d400_datasheet,1,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0001.png,bm25_hard
auto_00309_adjacent_prev,auto_00309,Which page visually presents '(intel)'?,哪一页展示了“(intel)”的图示页面？,layout,intel_realsense_d400_datasheet,3,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0003.png,intel_realsense_d400_datasheet,2,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0002.png,adjacent_prev
auto_00309_same_doc_far,auto_00309,Which page visually presents '(intel)'?,哪一页展示了“(intel)”的图示页面？,layout,intel_realsense_d400_datasheet,3,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0003.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00310_bm25,auto_00310,Which page visually presents '(intel)'?,哪一页展示了“(intel)”的图示页面？,layout,intel_realsense_d400_datasheet,5,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0005.png,intel_realsense_d400_datasheet,1,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0001.png,bm25_hard
auto_00310_adjacent_prev,auto_00310,Which page visually presents '(intel)'?,哪一页展示了“(intel)”的图示页面？,layout,intel_realsense_d400_datasheet,5,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0005.png,intel_realsense_d400_datasheet,4,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0004.png,adjacent_prev
auto_00310_same_doc_far,auto_00310,Which page visually presents '(intel)'?,哪一页展示了“(intel)”的图示页面？,layout,intel_realsense_d400_datasheet,5,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0005.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00313_bm25,auto_00313,Which page visually presents 'Description and Features'?,哪一页展示了“Description and Features”的图示页面？,layout,intel_realsense_d400_datasheet,6,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0006.png,robotiq_2f_manual,8,/users/xyk/robotdoc-rag/data/pages/robotiq_2f_manual/page_0008.png,bm25_hard
auto_00313_adjacent_prev,auto_00313,Which page visually presents 'Description and Features'?,哪一页展示了“Description and Features”的图示页面？,layout,intel_realsense_d400_datasheet,6,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0006.png,intel_realsense_d400_datasheet,5,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0005.png,adjacent_prev
auto_00313_same_doc_far,auto_00313,Which page visually presents 'Description and Features'?,哪一页展示了“Description and Features”的图示页面？,layout,intel_realsense_d400_datasheet,6,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0006.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00316_bm25,auto_00316,Which page visually presents '(intel)'?,哪一页展示了“(intel)”的图示页面？,layout,intel_realsense_d400_datasheet,7,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0007.png,intel_realsense_d400_datasheet,1,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0001.png,bm25_hard
auto_00316_adjacent_prev,auto_00316,Which page visually presents '(intel)'?,哪一页展示了“(intel)”的图示页面？,layout,intel_realsense_d400_datasheet,7,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0007.png,intel_realsense_d400_datasheet,6,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0006.png,adjacent_prev
auto_00316_same_doc_far,auto_00316,Which page visually presents '(intel)'?,哪一页展示了“(intel)”的图示页面？,layout,intel_realsense_d400_datasheet,7,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0007.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00320_bm25,auto_00320,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,intel_realsense_d400_datasheet,9,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,bm25_hard
auto_00320_adjacent_prev,auto_00320,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,intel_realsense_d400_datasheet,9,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,intel_realsense_d400_datasheet,8,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0008.png,adjacent_prev
auto_00320_same_doc_far,auto_00320,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,intel_realsense_d400_datasheet,9,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00321_bm25,auto_00321,Which page discusses '(intel)'?,哪一页介绍了“(intel)”相关内容？,fact,intel_realsense_d400_datasheet,9,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,intel_realsense_d400_datasheet,1,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0001.png,bm25_hard
auto_00321_adjacent_prev,auto_00321,Which page discusses '(intel)'?,哪一页介绍了“(intel)”相关内容？,fact,intel_realsense_d400_datasheet,9,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,intel_realsense_d400_datasheet,8,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0008.png,adjacent_prev
auto_00321_same_doc_far,auto_00321,Which page discusses '(intel)'?,哪一页介绍了“(intel)”相关内容？,fact,intel_realsense_d400_datasheet,9,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00324_bm25,auto_00324,Which page contains the specification value 0.3m?,哪一页包含参数值 0.3m？,fact,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00324_adjacent_prev,auto_00324,Which page contains the specification value 0.3m?,哪一页包含参数值 0.3m？,fact,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,intel_realsense_d400_datasheet,9,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,adjacent_prev
auto_00324_same_doc_far,auto_00324,Which page contains the specification value 0.3m?,哪一页包含参数值 0.3m？,fact,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00322_bm25,auto_00322,What specification about degrees of freedom is given on this page?,这页中关于自由度的参数是什么？,fact,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00322_adjacent_prev,auto_00322,What specification about degrees of freedom is given on this page?,这页中关于自由度的参数是什么？,fact,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,intel_realsense_d400_datasheet,9,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,adjacent_prev
auto_00322_same_doc_far,auto_00322,What specification about degrees of freedom is given on this page?,这页中关于自由度的参数是什么？,fact,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00323_bm25,auto_00323,Which page mentions degrees of freedom related specifications?,哪一页提到了自由度相关参数？,fact,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,kinova_gen3_user_guide,72,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0072.png,bm25_hard
auto_00323_adjacent_prev,auto_00323,Which page mentions degrees of freedom related specifications?,哪一页提到了自由度相关参数？,fact,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,intel_realsense_d400_datasheet,9,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,adjacent_prev
auto_00323_same_doc_far,auto_00323,Which page mentions degrees of freedom related specifications?,哪一页提到了自由度相关参数？,fact,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,intel_realsense_d400_datasheet,118,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0118.png,same_doc_far
auto_00325_bm25,auto_00325,What specification about degrees of freedom is given on this page?,这页中关于自由度的参数是什么？,fact,intel_realsense_d400_datasheet,11,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0011.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00325_adjacent_prev,auto_00325,What specification about degrees of freedom is given on this page?,这页中关于自由度的参数是什么？,fact,intel_realsense_d400_datasheet,11,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0011.png,intel_realsense_d400_datasheet,10,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,adjacent_prev
